CSLUG,CTITLE,SLUG,TITLE,SUBTITLE,SUPPLIER,DEFAULT_PRICE,IS_FG,MIN,MAX,STOCK,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0131,สกรูหัวจม--M8xP1.25x35mm - ชุบขาว -,,กรุงเทพสกรูไทย จำกัด,3.70,0,50,200,334,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0132,สกรูหัวจม--M8xP1.25x40mm - ชุบขาว -,,กรุงเทพสกรูไทย จำกัด,4.15,0,50,200,475,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0133,สกรูหัวจม--M8xP1.25x20mm - สีดำ -,,กรุงเทพสกรูไทย จำกัด,2.60,0,50,200, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0134,นัทหกเหลี่ยม มีปีกM4-- - ชุบขาว -,,,,0,50,500,1680,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0135,นัทหกเหลี่ยมM6-- - ชุบขาว -,,,,0,50,500,12853,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0136,นัทหกเหลี่ยมM8-- - ชุบขาว -,,,,0,50,500, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0137,หัวน็อตล็อค ไนล่อน M8-- - สแตนเลส 304 -,,,,0,50,200, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0138,หัวน็อตล็อค ไนล่อน M10-- - สแตนเลส 304 -,,,,0,50,200, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0139,แหวนอีแปะM4-- - ชุบขาว -,,กรุงเทพสกรูไทย จำกัด,,0,50,500,5567,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0140,แหวนอีแปะM5-- - ชุบขาว -,,กรุงเทพสกรูไทย จำกัด,0.11,0,50,500,8156,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0141,แหวนอีแปะM6-- - ชุบขาว -,,กรุงเทพสกรูไทย จำกัด,,0,50,500,17827,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0142,แหวนอีแปะM8-- - ชุบขาว -,,กรุงเทพสกรูไทย จำกัด,,0,50,500,1600,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0143,แหวนอีแปะM8-- - สีดำ -,,กรุงเทพสกรูไทย จำกัด,,0,50,500,9486,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0144,แหวนสปริงM6-- - ชุบขาว -,,กรุงเทพสกรูไทย จำกัด,,0,50,500,20540,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0145,แหวนสปริงM8-- - ชุบขาว -,,กรุงเทพสกรูไทย จำกัด,,0,50,500,84,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0146,สกรูหัวจมแบน--M6xP1x25mm - สแตนเลส -,,โปรฟาสท์ ฮาร์ดแวร์ แอนด์ ฟาสเทนเนอร์ จำกัด,,0,50,200,280,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0147,สกรูหัวจมแบน--M6xP1x30mm - สแตนเลส -,,โปรฟาสท์ ฮาร์ดแวร์ แอนด์ ฟาสเทนเนอร์ จำกัด,,0,50,200, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0148,สกรูหัวจมแบน--M6xP1x15mm - สแตนเลส -,,โปรฟาสท์ ฮาร์ดแวร์ แอนด์ ฟาสเทนเนอร์ จำกัด,,0,50,200, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0149,สกรูหัวจมแบน--M6xP1x20mm - สแตนเลส -,,โปรฟาสท์ ฮาร์ดแวร์ แอนด์ ฟาสเทนเนอร์ จำกัด,,0,50,200,126,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0150,สกรูหัวจมแบน--M6xP1x35mm - สแตนเลส -,,โปรฟาสท์ ฮาร์ดแวร์ แอนด์ ฟาสเทนเนอร์ จำกัด,,0,50,200, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0151,สกรูหัวจมแบน--M6xP1x40mm - สแตนเลส -,,โปรฟาสท์ ฮาร์ดแวร์ แอนด์ ฟาสเทนเนอร์ จำกัด,,0,50,200, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0152,สกรูหัวจมแบน--M6xP1x60mm - สแตนเลส -,,โปรฟาสท์ ฮาร์ดแวร์ แอนด์ ฟาสเทนเนอร์ จำกัด,,0,50,200,440,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0153,สกรูหัวจมแบน--M8xP1.25x20mm - สแตนเลส -,,โปรฟาสท์ ฮาร์ดแวร์ แอนด์ ฟาสเทนเนอร์ จำกัด,,0,50,200,669,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0154,สกรูหัวจมแบน--M8xP1.25x25mm - สแตนเลส -,,โปรฟาสท์ ฮาร์ดแวร์ แอนด์ ฟาสเทนเนอร์ จำกัด,,0,50,200,179,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0155,สกรูหัวจมแบน--M8xP1.25x30mm - สแตนเลส -,,โปรฟาสท์ ฮาร์ดแวร์ แอนด์ ฟาสเทนเนอร์ จำกัด,,0,50,200,1763,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0156,สกรูหัวจมแบน--M8xP1.25x35mm - สแตนเลส -,,โปรฟาสท์ ฮาร์ดแวร์ แอนด์ ฟาสเทนเนอร์ จำกัด,,0,50,200,194,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0157,สกรูหัวจมแบน--M8xP1.25x40mm - สแตนเลส -,,โปรฟาสท์ ฮาร์ดแวร์ แอนด์ ฟาสเทนเนอร์ จำกัด,,0,50,200, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0158,สกรูหัวแบนจม (JCB) --M8xP1.25x40mm - สีรุ้ง -,,,,0,50,200, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0159,สกรูหัวแบนจม (JCB) --M6xP1x50mm - สีรุ้ง -,,,,0,50,200,178,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0160,น็อตทีนัท-ฝังไม้M6-- - สีรุ้ง -,,กรุุงเทพสกรูไทย,0.80,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0161,น็อตทีนัท-ฝังไม้M8-- - สีรุ้ง -,,กรุงเทพสกรููไทย,1.50,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0162,เดือยเหล็ก--- - สีเงิน -,,DAIJAI,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0163,ตะปูยิงไม้F15 -(L15mm) - - 5000 นัด,,ดี.เค.ค้าไม้ แอนด์ ฮาร์ดแวร์ จำกัด,50.00,0,10,50,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0164,ตะปูยิงไม้F10 -(L10mm) - - 5000 นัด,,,,0,10,50,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0165,ตะปูยิงไม้F20 -(L20mm) - - 5000 นัด,,ดี.เค.ค้าไม้ แอนด์ ฮาร์ดแวร์ จำกัด,50.00,0,10,50,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0166,ตะปูยิงไม้F25 -(L25mm) - - 5000 นัด,,ดี.เค.ค้าไม้ แอนด์ ฮาร์ดแวร์ จำกัด,75.00,0,10,50,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0167,ตะปูยิงไม้F30 -(L30mm) - - 5000 นัด,,ดี.เค.ค้าไม้ แอนด์ ฮาร์ดแวร์ จำกัด,85.00,0,10,50,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0168,ตะปูยิงไม้F35-(L35mm) - - 5000 นัด,,,,0,10,50,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0169,ตะปูยิงไม้F40 -(L40mm) - - 5000 นัด,,,,0,10,50,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0170,ตะปูยิงไม้F45 -(L45mm) - - 5000 นัด,,,,0,10,50,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0171,ตะปูยิงไม้F50 -(L50mm) - - 5000 นัด,,,,0,10,50,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0172,ตะปูยิงขาคู่J1010-(L10mm) - - 5000 นัด,,,55.00,0,10,50,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0173,ตะปูขาเดี่ยวยิงคอนกรีต--(L32mm) ST32 - -,,,,0,10,30,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0174,ตะปูขาเดี่ยวยิงคอนกรีต--(L38mm) ST38 - -,,,,0,10,30,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0175,ตะปูขาเดี่ยวยิงคอนกรีต--(L45mm) ST45 - -,,,,0,10,30,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0176,ไฟLEDDC12V-- - WARMWHITE 3000K 5M,,,,0,,,300,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0177,สกรูยึดหลังคาเหล็ก--- - ชุบขาว 10-16x38mm,,,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0178,พุกพลาสติก-เบอร์ 7 - สีขาว -,,,0.08,0,5000,25000,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0179,พุกพลาสติก-เบอร์ 8 - สีขาว -,,,0.08,0,5000,25000,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0180,สกรูปรับระดับแบบติดตาย--M10x1.25x30mm 651.01.304 สีเงิน -,,HAFELE,46.00,0,10,50,1123,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0181,สกรูปรับระดับขนาดเล็ก เกลียว6mm --M6xP1x16mm AS-616 สีดำ -,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,,0,500,3000,1549,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0182,สกรูปรับระดับรุ่นฐานบาง30mm-สีดำ--M8xP1.25x25mm AG-30825B - -,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,4.00,0,500,3000,39,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0183,สกรูปรับระดับรุ่นฐานบาง--M8x1.25x50mm AG-30850B- -,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,,0,500,3000,120,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0184,สกรูปรับระดับรุ่นปรับเอนได้ มีสแตนเลสหุ้มฐาน --M8xP1.25x35mm AC-5032 - -,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,,0,10,100, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0185,สกรูหัวจมแบน--M6xP1x16mm - สแตนเลส SUS304 -,,,,0,50,200,600,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0186,สกรูเกลียวเหล็ก6x3/8-(L10mm) TF-638NI นิกเกิล -,,,,0,1000,5000,1923,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0187,พุกพลาสติกไนล่อน-M6xP1x13mm PD-613 สีขาว -,,,,0,50,500,1382,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0188,ฝาปิดจุกเกือกม้า--(18mm) SC-18B สีดำ -,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,,0,200,2000,224,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0189,กันชนกดกระเด้งสองจังหวะขนาด ไม่มีแม่เหล็ก--(84mm) CS-703GR สีเทา -,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,35.00,0,50,500, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0190,บิสกิตไม้4mm-- 267.90.020 - 12x23x56mm,,HAFELE,5.00,0,500,5000,2667,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0191,ฝาปิดจุกเกือกม้า--(18mm) SC-18BE สีBeech -,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,,0,50,500,1903,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0192,ฝาปิดจุกเกือกม้า--(18mm) SC-18W สีขาว -,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,,0,50,500,1000,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0193,ฝาปิดจุกเกือกม้า--(18mm) SC-18GR สีเทา -,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,,0,50,500, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0194,ฝาปิดจุกเกือกม้า--(18mm) SC-18BR สีน้ำตาล -,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,,0,50,500,1307,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0195,ฝาปิดจุกสกรู--(15mm) SC-15W สีขาว -,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,,0,50,500, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0196,ฝาปิดจุกสกรู--(15mm) SC-15GR สีเทา -,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,,0,50,500,1940,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0197,ฝาปิดจุกสกรู--(10mm) STC-10B สีดำ -,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,,0,,,100,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0198,สกรูยึดฉาก-เฟรม- สีเงิน JFM4x1x10mm FI#JF4-10 FWH,,ฟิวเจอร์เทค อินเตอร์มาร์เก็ตติ้ง จำกัด,,0,50,200, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0199,สกรูตัวหนอน--M6xP1x25mm - สีดำ -,,,,0,50,200, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0200,สกรูตัวหนอนM4-- - สแตนเลส SUS304 -,,,,0,50,200, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0201,สกรูตัวหนอนM3-- - สแตนเลส SUS304 -,,,,0,50,200,1680,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0202,สกรูหัวจมเตเปอร์--M6xP1x16mm - ชุบขาว -,,,,0,50,200, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0203,ตัวหนอนฝังไม้ ซิงค์อัลลอย--M8xP1.25x25mm DN-825Y สีรุ้ง -,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,,0,500,3000, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0204,ตัวหนอนฝังไม้ ซิงค์อัลลอย--M6xP1x13mm DN-613-4 Y สีรุ้ง -,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,,0,500,3000, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0205,"บานพับปีกผีเสื้อ-(4"") - สแตนเลส SUS304 -",,,59.00,0,1000,5000, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0206,ตัวหนอนฝังไม้ ซิงค์อัลลอย--M8xP1x13mm DN-813 สีรุ้ง -,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,,0,500,3000, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0207,ตัวหนอนเหล็กมีปีก --M8xP1.25x20mm SDF-820 สีรุ้ง -,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,,0,500,3000, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0208,เกือกม้าระบบล็อคหลายจังหวะ -- EX-1514NI นิกเกิล 15x14.5mm,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,,0,2000,20000, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0209,เกือกม้า--- - นิกเกิล 15x10mm,,,,0,2000,20000, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0210,เกือกม้า--- 262.25.581 15RN/34 นิกเกิล 12x23mm,,HAFELE,,0,10,100, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0211,เกือกม้า--- - นิกเกิล 15x20mm,,,,0,500,1000, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0212,แกนเกือกม้าเกลียวละเอียด-- - สีแดง 34mm,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,,0,500,1000,585,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0213,นัทหกเหลี่ยมM10-- - ชุบขาว -,,,,0,50,200,1382,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0214,พุกเหล็กหกเหลี่ยมมีเขี้ยวM6-- - สีรุ้ง -,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,,0,,, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0215,พุกเหล็กหกเหลี่ยมมีเขี้ยวM8-- - สีรุ้ง -,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,,0,,, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0216,สกรูตัวหนอนM5-- - สแตนเลส SUS304 -,,,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0217,กันชนสแตนเลส ครึ่งวงกลม--- - สี SS -,,,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0218,ปุ่มรับชั้น DIA 5mm-- 282.38.708 สีเงิน -,,HAFELE,10.00,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0219,หูรับราวแขวน--- TH111 สีเงิน -,,,12.00,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0220,บานพับซ่อนถอดได้ สแตนเลส2.5mm-- PISS-20 สีเงิน 15.8x100x2.5mm.,,,55.00,0,,,2257,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0221,ตัวยึดผนังแบบคิกขุ รุ่นASตัวเมีย-- 262.50.359 สีดำ -,,HAFELE,28.00,0,,,1453,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0222,ตัวยึดผนังแบบคิกขุ รุ่นASตัวผู้-- 262.50.368 สีดำ -,,HAFELE,28.00,0,,,3894,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0223,ขาปรับตู้ครัว-(L100mm) สีดำ 10x90-120mm PS#KC-10B,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0224,ช่องร้อยสายไฟพร้อมแผงกันฝุ่น--- CO50-160 สีเงิน 160x80mm.,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,124.00,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0225,ช่องร้อยสายไฟกลม--- 428.96.702 สีขาว 60x71-91x21mm.,,,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0226,ช่องร้อยสายไฟกลมแบบมีสปริง-60mm. CC-10W สีขาว -,,,8.00,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0227,ช่องร้อยสายไฟแบบยาว--- - สีเทา 45x140x20mm.,,,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0228,ช่องร้อยสายไฟแบบยาว--- - สีขาว 45x140x20mm.,,,,0,,,316,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0229,บานพับข้อเสือ แบบฝัง สีดำ DAIJAI#150x25mm/B,,,,0,,,620,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0230,เดือยไม้--- - - 10x50 mm.,,ชิดาวัลย์ กิมะวงศ์ดาชัย,,0,,,600,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0231,สกรูยึดหลังคาเหล็ก--- - ชุบขาว Sigma#HEX 12-14x48mm,,,,0,,,42,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0232,บานพับถ้วย Ø35mm ทับขอบ-SoftClose สีเงิน HAFELE#311.88.553,,HAFELE,46.00,0,,, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0233,ขาบานพับทับขอบ HA#331.98.660,,HAFELE,4.00,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0234,บานพับถ้วยØ35กลางขอบ SOFT COLSE HA#311.88.554,,HAFELE,46.00,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0235,ขาบานพับกลางขอบ SOFT COLSE HA#311.98.662,,HAFELE,4.00,0,,,259,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0236,ฝาปิดบานพับ Ø35 HA#311.91.560,,HAFELE,1.70,0,,,485,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0237,ขาปรับตู้ครัว-(L50mm) สีขาว PS#KC-05W,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,,0,,, -   ,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0238,ซ้ำ 0029,,,,0,,,20,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0239,หูรับราวแขวน--- TH111 สีเงิน -,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,330.00,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0240,ราวแขวนรูปไข่ ขนาด 550mm.,,,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0241,ราวแขวนรูปไข่ ขนาด 430mm.,,,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0242,พลาสติกพร้อมตะปูคู่ตอกขาตู้ สีขาว PS#PG-16W 16x42x6mm.,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,0.70,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0243,พลาสติกพร้อมตะปูคู่ตอกขาตู้ สีดำ PS#PG-16B 16x42x6mm.,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,0.70,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0244,พลาสติกพร้อมตะปูเดี่ยวตอกขาตู้ สีดำ PS#PG-03B,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0245,ขาปรับตู้ครัวสูง-(L750mm) (หัว+ตัว) สีขาว PS#DJIKAPL-0075W,,แพนสยาม แมนูแฟคเจอริ่ง จำกัด,13.00,0,,,356,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0246,รอเปลี่ยน ซ้ำ 0077,,,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0247,รอเปลี่ยน ซ้ำ 0078,,,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0248,ปุ่มรับชั้นเหล็ก รูเจาะ ⌀5 mm. L16 mm. HA#282.43.905,,HAFELE,5.00,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0249,กุญแจล็อกลิ้นชักพร้อมเพลท GP#9001-22,,,28.00,0,,,3,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0250,รางลิ้นชักลูกปืน-สองตอน Soft-Close L500mm KINGKONG#,,,,0,,,378,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0251,มือจับ GUBBARP สีขาว 116mm IKEA#603.364.34,,IKEA,14.50,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0252,รางลิ้นชักรับใต้ SOFT CODE 40 KG ขนาด 300mm.,,,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0253,รางลิ้นชักรับใต้ SOFT CODE 40 KG ขนาด 350mm.,,,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0254,รางลิ้นชักลูกปืนแบบสองตอน ขนาด L300mm. รับน้ำหนักไม่เกิน 45 kg.,,,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0255,รางลิ้นชักลูกปืนแบบสองตอน 45 mm. ขนาด 400mm. พร้อมระบบผลักแบบปิดนุ่มนวล,,,,0,,,1,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0256,รางลิ้นชักลูกปืนแบบสองตอน 45 mm. ขนาด 500mm. พร้อมระบบผลักแบบปิดนุ่มนวล,,,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0257,รางลิ้นชักลูกปืนแบบสองตอน 45 mm. ขนาด 300mm.,,,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0258,รางลิ้นชักลูกปืนแบบสองตอน 45 mm. ขนาด 450mm.,,,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0259,รางลิ้นชักลูกปืนแบบสองตอน 45 mm. ขนาด 600mm.,,,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0260,รางลิ้นชักลูกปืน - รางรับข้าง 27mm. ขนาด 300mm. PS#2701/300,,แกรนด์ ปีรามิด จำกัด,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0261,รางลิ้นชักลูกปืน - รางรับข้าง 27mm ขนาด 350mm. PS#2701/350,,แกรนด์ ปีรามิด จำกัด,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0262,รางลิ้นชักลูกปืน - รางรับข้าง 27mm ขนาด 450mm. PS#2701/450,,แกรนด์ ปีรามิด จำกัด,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0263,รางลิ้นชัก รางลูกปืน 3 ตอน รับข้าง ขนาด 300mm  PS#CH4509/300,,แกรนด์ ปีรามิด จำกัด,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0264,รางลิ้นชัก รางลูกปืน 3 ตอน รับข้าง ขนาด 400mm PS#CH4509/400,,แกรนด์ ปีรามิด จำกัด,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0265,รางลิ้นชักลูกปืน - รางรับข้าง ขนาด 250mm. สีดำ GP#E4501/250B,,แกรนด์ ปีรามิด จำกัด,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0266,รางลิ้นชักลูกปืน - รางรับข้าง ขนาด 350mm.,,,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0267,รางลิ้นชักลูกปืน - รางรับข้าง ขนาด 400mm.,,,,0,,,160,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0268,รางลิ้นชักลูกปืน - รางรับข้าง ขนาด 500mm. PS#E5301/500,,แกรนด์ ปีรามิด จำกัด,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0269,รางลิ้นชักลูกปืน - รางรับข้าง ขนาด 550mm.,,,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0270,รางลิ้นชักลูกปืนขนาด ขนาด 250mm SOFT CLOSE สีดำ PS#E4511/250NS,,แกรนด์ ปีรามิด จำกัด,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0271,รางลิ้นชักลูกปืนขนาด ขนาด 300mm SOFT CLOSE สีดำ PS#E4511/300NS,,แกรนด์ ปีรามิด จำกัด,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0272,รางลิ้นชักลูกปืนขนาด ขนาด 350mm SOFT CLOSE สีดำ PS#E4511/350NS,,แกรนด์ ปีรามิด จำกัด,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0273,รางลิ้นชักลูกปืนขนาด ขนาด 400mm SOFT CLOSE สีดำ PS#E4511/400NS,,แกรนด์ ปีรามิด จำกัด,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0274,รางลิ้นชักลูกปืน - รางรับข้าง 45mm. ขนาด 500mm. ,,,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0275,รางลิ้นชักลูกปืน 45 mm. กดเปิดอัตโนมัติ ขนาด 300 mm. GP#E4501/300P,,แกรนด์ ปีรามิด จำกัด,,0,,,,,,,,,,,,,,,,,,
DC,Acc&Fitting,DC0276,รางลิ้นชักลูกปืน 45 mm. กดเปิดอัตโนมัติ ขนาด 350 mm. GP#E4501/350P,,แกรนด์ ปีรามิด จำกัด,,0,,,,,,,,,,,,,,,,,,
