CSLUG,CTITLE,SLUG,TITLE,SUBTITLE,SUPPLIER,DEFAULT_PRICE,IS_FG,MIN,MAX,STOCK,,,,,,,,,,,,,,,
LF,FG,LF0051,เก้าอี้พลาสติกสีเหลืองขาเหล็กขาว(480x810mm.),,,684.95,,,,,,,,,,,,,,,,,,,
LF,FG,LF0052,เก้าอี้พลาสติกเบาะผ้าฟ้าอ่อน(650x890mm.),,,,,,,,,,,,,,,,,,,,,,
LF,FG,LF0053,เก้าอี้พลาสติกสีดำขาเหล็กดำ(480x810mm.),,,633.45,,,,,,,,,,,,,,,,,,,
LF,FG,LF0054,เก้าอี้ไม้เบาะหนังสีเทาขาเหล็ก(550x830mm.),,,,,,,,,,,,,,,,,,,,,,
LF,FG,LF0055,เบาะหนังสีเทา พนักพิงไม้ (550x600mm.),,,,,,,,,,,,,,,,,,,,,,
LF,FG,LF0056,เก้าอี้ไม้เบาะหนังสีเทาขาไม้(510x740mm.),,,,,,,,,,,,,,,,,,,,,,
LF,FG,LF0057,เก้าอี้สีครีม,,,,,,,,,,,,,,,,,,,,,,
LF,FG,LF0058,เก้าอี้บาร์ทรงสูง เบาะไม้ขาเหล็กดำ(390x940mm.),,,,,,,,,,,,,,,,,,,,,,
LF,FG,LF0059,เก้าอี้เบาะโซฟาสีน้ำตาลขาไม้,,,,,,,,,,,,,,,,,,,,,,
LF,FG,LF0060,เก้าอี้พลาสติกสีเขียว,,,465.86,,,,,,,,,,,,,,,,,,,
LF,FG,LF0061,เก้าอี้พลาสติกสีดำ,,,465.86,,,,,,,,,,,,,,,,,,,
LF,FG,LF0062,เก้าอี้พลาสติกสีเหลือง,,,463.75,,,,,,,,,,,,,,,,,,,
LF,FG,LF0063,เก้าอี้บาร์ทรงสูงเบาะพลาสติกสีดำขาเหล็กดำ(510x850mm.),,,547.68,,,,,,,,,,,,,,,,,,,
LF,FG,LF0064,เก้าอี้สีน้ำตาลขาไม้,,,386.17,,,,,,,,,,,,,,,,,,,
LF,FG,LF0065,โต๊ะกลม TOPไม้สีขาว+ขาเหล็กสีขาว,,,1130.00,,,,,,,,,,,,,,,,,,,
LF,FG,LF0066,เก้าอี้ไม้สีแดง,,,,,,,,,,,,,,,,,,,,,,
LF,FG,LF0067,เก้าอี้พลาสติกเบาะเทา+ขาเหล็กดำ 470x470x800mm.,,,1009.23,,,,,,,,,,,,,,,,,,,
LF,FG,LF0068,เก้าอี้บาร์ไม้ ทรงสูงสีขาว,,,,,,,,,,,,,,,,,,,,,,
LF,FG,LF0069,โต๊ะ TOP หินลายไม้ ขาเหล็กสีดำ,,,,,,,,,,,,,,,,,,,,,,
LF,FG,LF0070,โต๊ะ TOP หินลายไม้ ขาหนังสีครีม(ตัวใหญ่),,,,,,,,,,,,,,,,,,,,,,
LF,FG,LF0071,โต๊ะ TOP หินลายไม้ทรงสูง ขาหนังสีครีม,,,,,,,,,,,,,,,,,,,,,,
LF,FG,LF0072,โต๊ะสีขาว ขาเหล็ก 1200x700mm.,,,,,,,,,,,,,,,,,,,,,,
