CSLUG,CTITLE,SLUG,TITLE,SUBTITLE,SUPPLIER,DEFAULT_PRICE,IS_FG,MIN,MAX,STOCK,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0069,ผงสีทองคำเปลวเบอร์ 4-- - สีทอง (250g),,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0070,ผงสีทองคำเปลวเบอร์ 5-- - สีทอง (250g),,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0071,เจลทำความสะอาหัวเชื่อมมิก--- - - (300g),,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0072,ดอกสว่านเจาะสแตนเลส 3.5mm NASE#NGK 3.5mm,,,170.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0073,ดอกสว่านเจาะสแตนเลส 4.0mm NASE#NGK 4.0mm,,,185.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0074,ดอกสว่านเจาะสแตนเลส 4.5mm NASE#NGK 4.5mm,,,200.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0075,ดอกสว่านเจาะสแตนเลส 5.0mm NASE#NGK 5.0mm,,,220.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0076,ดอกสว่านเจาะสแตนเลส 5.5mm NASE#NGK 5.5mm,,,240.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0077,ดอกสว่านเจาะสแตนเลส 7.0mm NASE#NGK 7.0mm,,,400.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0078,ดอกสว่านเจาะสแตนเลส 7.5mm NASE#NGK 7.5mm,,,435.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0079,ดอกสว่านเจาะสแตนเลส 8.0mm NASE#NGK 8.0mm,,,495.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0080,ดอกสว่านเจาะสแตนเลส 8.5mm NASE#NGK 8.5mm,,,435.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0081,ดอกสว่านเจาะสแตนเลส 9.0mm NASE#NGK 9.0mm,,,610.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0082,ดอกสว่านเจาะสแตนเลส 9.5mm NASE#NGK 9.5mm,,,660.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0083,ดอกสว่านเจาะสแตนเลส 10.0mm NASE#NGK 10.0mm,,,760.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0084,ดอกสว่านเจาะสแตนเลส 11.0mm NASE#NGK 11.0mm,,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0085,ดอกสว่านเจาะสแตนเลส 12.0mm NASE#NGK 12.0mm,,,1345.00,0,,,,,,,,,,,,,,,,,,
