CSLUG,CTITLE,SLUG,TITLE,SUBTITLE,SUPPLIER,DEFAULT_PRICE,IS_FG,MIN,MAX,STOCK,,,,,,,,,,,,,,,
DD,Painting ,DD0133,สีพ่นอุตสาหกรรม ชนิดกึ่งเงา TOA#8350,,ดี.เค.ค้าไม้ แอนด์ ฮาร์ดแวร์ จำกัด,765.00,0,,,0,,,,,,,,,,,,,,,
DD,Painting ,DD0134,สีพ่นอุตสาหกรรม ชนิดกึ่งเงา TOA#8325 3.5 ลิตร,,ดี.เค.ค้าไม้ แอนด์ ฮาร์ดแวร์ จำกัด,720.00,0,,,0,,,,,,,,,,,,,,,
DD,Painting ,DD0135,สีฝุ่น ดำ 1 กิโลกรัม,,ดี.เค.ค้าไม้ แอนด์ ฮาร์ดแวร์ จำกัด,80.00,0,,,12,,,,,,,,,,,,,,,
DD,Painting ,DD0136,สีฝุ่น แดง 1 กิโลกรัม,,ดี.เค.ค้าไม้ แอนด์ ฮาร์ดแวร์ จำกัด,85.00,0,,,13,,,,,,,,,,,,,,,
DD,Painting ,DD0137,สีฝุ่น เหลือง 1 กิโลกรัม,,ดี.เค.ค้าไม้ แอนด์ ฮาร์ดแวร์ จำกัด,90.00,0,,,12,,,,,,,,,,,,,,,
DD,Painting ,DD0138,หนังสือพิมพ์ 1 กิโลกรัม,, คุณ มนต์ศักดิ์ ดวงจิตร์,25.00,0,,,3,,,,,,,,,,,,,,,
DD,Painting ,DD0139,กระดาษทรายกลมหลังสักหลาด-- B-100 - -,,บริษัท บีแอนด์บี โซลิเมค จำกัด,4.25,0,,,1250,,,,,,,,,,,,,,,
DD,Painting ,DD0140,กระดาษทรายกลมหลังสักหลาด-- B-180 - -,,บริษัท บีแอนด์บี โซลิเมค จำกัด,4.25,0,,,72,,,,,,,,,,,,,,,
DD,Painting ,DD0141,กระดาษทรายกลมหลังสักหลาด-- B-240 - -,,บริษัท บีแอนด์บี โซลิเมค จำกัด,4.25,0,,,200,,,,,,,,,,,,,,,
DD,Painting ,DD0142,กระดาษทรายกลมหลังสักหลาด-- B-320 - -,,บริษัท บีแอนด์บี โซลิเมค จำกัด,4.25,0,,,480,,,,,,,,,,,,,,,
DD,Painting ,DD0143,กระดาษทรายกลมหลังกาว-- A-100 - -,,บริษัท บีแอนด์บี โซลิเมค จำกัด,4.25,0,,,1176,,,,,,,,,,,,,,,
DD,Painting ,DD0144,กระดาษทรายกลมหลังกาว-- A-180 - -,,บริษัท บีแอนด์บี โซลิเมค จำกัด,4.25,0,,,60,,,,,,,,,,,,,,,
DD,Painting ,DD0145,กระดาษทรายกลมหลังกาว-- A-240 - -,,บริษัท บีแอนด์บี โซลิเมค จำกัด,4.25,0,,,845,,,,,,,,,,,,,,,
DD,Painting ,DD0146,กระดาษทรายแดง--เบอร์ 80 300x1000mm.,,,,0,,,40,,,,,,,,,,,,,,,
DD,Painting ,DD0147,กระดาษทรายแดง--เบอร์ 120 - - -,,,,0,,,0,,,,,,,,,,,,,,,
DD,Painting ,DD0148,กระดาษทรายแดง--เบอร์ 150 - - -,,,,0,,,0,,,,,,,,,,,,,,,
DD,Painting ,DD0149,"กระดาษทรายขัดแห้ง9x11""-เบอร์ 8000 - สีเทา (230x280mm)",,บริษัท บีแอนด์บี โซลิเมค จำกัด,7.00,0,,,0,,,,,,,,,,,,,,,
DD,Painting ,DD0150,"กระดาษทรายน้ำ9x11""-เบอร์ 1000 - สีเทา (230x280mm)",,บริษัท บีแอนด์บี โซลิเมค จำกัด,8.00,0,,,176,,,,,,,,,,,,,,,
DD,Painting ,DD0151,"กระดาษทรายขัดแห้ง9x10""-เบอร์ 120 - สีเทา (228x280mm)",,บริษัท บีแอนด์บี โซลิเมค จำกัด,7.00,0,,,15,,,,,,,,,,,,,,,
DD,Painting ,DD0152,"กระดาษทรายขัดแห้ง9x11""-เบอร์ 240 - สีเทา (228x280mm)",,บริษัท บีแอนด์บี โซลิเมค จำกัด,7.00,0,,,85,,,,,,,,,,,,,,,
DD,Painting ,DD0153,"กระดาษทรายขัดแห้ง9x11""-เบอร์ 320 - สีเทา (228x280mm)",,บริษัท บีแอนด์บี โซลิเมค จำกัด,7.00,0,,,321,,,,,,,,,,,,,,,
DD,Painting ,DD0154,"กระดาษทรายขัดแห้ง9x11""-เบอร์ 600 - สีเทา (228x280mm)",,บริษัท บีแอนด์บี โซลิเมค จำกัด,7.00,0,,,525,,,,,,,,,,,,,,,
DD,Painting ,DD0155,"กระดาษทรายขัดแห้ง9x11""-เบอร์ 800 - สีเทา (228x280mm)",,บริษัท บีแอนด์บี โซลิเมค จำกัด,7.00,0,,,502,,,,,,,,,,,,,,,
DD,Painting ,DD0156,สีพ่นอุตสาหกรรม กึ่งเงา TOA#N6402 3.5 ลิตร,,ดี.เค.ค้าไม้ แอนด์ ฮาร์ดแวร์ จำกัด,780.00,0,,,0,,,,,,,,,,,,,,,
DD,Painting ,DD0157,สีพ่นอุตสาหกรรม ด้าน TOA#N6329 3.5 ลิตร ,,ดี.เค.ค้าไม้ แอนด์ ฮาร์ดแวร์ จำกัด,775.00,0,,,1,,,,,,,,,,,,,,,
DD,Painting ,DD0158,สีพ่นอุตสาหกรรม กึ่งเงา TOA#8260 3.5 ลิตร,,ดี.เค.ค้าไม้ แอนด์ ฮาร์ดแวร์ จำกัด,905.00,0,,,0,,,,,,,,,,,,,,,
DD,Painting ,DD0159,สีพ่นอุตสาหกรรม รองพื้นเทา TOA#PF088,,ดี.เค.ค้าไม้ แอนด์ ฮาร์ดแวร์ จำกัด,385.00,0,,,1,,,,,,,,,,,,,,,
DD,Painting ,DD0160,"ชุดลูกกลิ้ง10""+ถาดพลาสติก",,       ,,0,,,3,,,,,,,,,,,,,,,
DD,Painting ,DD0161,จารบี 2KG ,,,,0,,,3,,,,,,,,,,,,,,,
DD,Painting ,DD0162,กาวยาแนว แบบผง 1 กิโลกรัม,,,,0,,,7,,,,,,,,,,,,,,,
DD,Painting ,DD0163,น้ำมันแชล็คขาว ทาไม้ เบอร์ 8 2KG เขียว,,,,0,,,30,,,,,,,,,,,,,,,
DD,Painting ,DD0164,น้ำมันแชล็คขาว ทาไม้ เบอร์ 5 2KG เหลือง,,,,0,,,99,,,,,,,,,,,,,,,
DD,Painting ,DD0165,"กระดาษทรายขัดแห้ง9x11""-เบอร์ 400 - สีเทา (228x280mm)",,บริษัท บีแอนด์บี โซลิเมค จำกัด,7.00,0,,,386,,,,,,,,,,,,,,,
DD,Painting ,DD0166,"กระดาษทรายขัดแห้ง9x11""-เบอร์ 1500 - สีเทา (228x280mm)",,ดี.เค.ค้าไม้ แอนด์ ฮาร์ดแวร์ จำกัด,7.00,0,,,300,,,,,,,,,,,,,,,
DD,Painting ,DD0167,พียูทับหน้าด้าน ส่วนเอ #2470 16KG,,ทีโอเอ-ยูเนี่ยน เพ้นท์ (ประเทศไทย) จำกัด,2490.00,0,,,2,,,,,,,,,,,,,,,
DD,Painting ,DD0168,พียูทับหน้าด้าน ส่วนเอ #2460 16KG,,,,0,,,1,,,,,,,,,,,,,,,
DD,Painting ,DD0169,แปรงขนกระต่าย 6 ปล้อง ,,,140.00,0,,,2,,,,,,,,,,,,,,,
DD,Painting ,DD0170,น้ำมันสน 100% T21 9.5KG,,,,0,,,12,,,,,,,,,,,,,,,
DD,Painting ,DD0171,สีพ่นรองพื้นเทา แบบแห้งเร็ว TOA#PF088 16ลิตร,,เวก้า เพ้นท์ แอนด์ คอนแมท จำกัด,1750.00,0,,,1,,,,,,,,,,,,,,,
DD,Painting ,DD0172,สีพ่นรองพื้นเทา แบบแห้งเร็ว TOA#PF088 9 ลิตร,,เวก้า เพ้นท์ แอนด์ คอนแมท จำกัด,385.00,0,,,0,,,,,,,,,,,,,,,
DD,Painting ,DD0173,TOA LOFT3 สูตรน้ำ 12KG,,,,0,,,2,,,,,,,,,,,,,,,
DD,Painting ,DD0174,แลคเกอร์เงา TOA#T5000 18.925 KG,,เวก้า เพ้นท์ แอนด์ คอนแมท จำกัด,2450.00,0,,,2,,,,,,,,,,,,,,,
DD,Painting ,DD0175,เชนไดรท์ - สีใส 15 ลิตร,,เวก้า เพ้นท์ แอนด์ คอนแมท จำกัด,1760.00,0,,,-1,,,,,,,,,,,,,,,
DD,Painting ,DD0176,น้ำยา CAT-02,,,,0,,,3,,,,,,,,,,,,,,,
DD,Painting ,DD0177,สีน้ำมันเคลือบด้าน 70% TOA#PM119 16KG,,,,0,,,1,,,,,,,,,,,,,,,
DD,Painting ,DD0178,สีน้ำอะคริลิค Semi-Gloss TOA#8292,,,,0,,,1,,,,,,,,,,,,,,,
DD,Painting ,DD0179,สีน้ำอะคริลิคภายใน BEAUTY 18 ลิตร,,,800.00,0,,,2,,,,,,,,,,,,,,,
DD,Painting ,DD0180,สีทาภายใน--วาร์นิชเงา TYPE_P TOA#T8000 3.785 L,,ดี.เค.ค้าไม้ แอนด์ ฮาร์ดแวร์ จำกัด,150.00,0,,,2,,,,,,,,,,,,,,,
DD,Painting ,DD0181,สีโป๊วบางพลาสติก 2K TURBO 3.6KG,,,,0,,,1,,,,,,,,,,,,,,,
DD,Painting ,DD0182,สีพ่นอุตสาหกรรม-ด้าน BASE_D,,,,0,,,5,,,,,,,,,,,,,,,
DD,Painting ,DD0183,อะคริลิค แลคเกอร์ 16KG,,,,0,,,1,,,,,,,,,,,,,,,
DD,Painting ,DD0184,"ปลอกลูกกลิ้ง 10"" ขนสั้น ไม่มีด้าม",,,90.00,0,,,2,,,,,,,,,,,,,,,
DD,Painting ,DD0185,สีพ่นอุตสาหกรรม ชนิดด้าน TOA#W9109 3.5L,,,685.00,0,,,3,,,,,,,,,,,,,,,
DD,Painting ,DD0186,ทินเนอร์ เบเยอร์ #M-59,,,800.00,0,,,0,,,,,,,,,,,,,,,
DD,Painting ,DD0187,โพลียูรีเทนภายใน เบอเยอร์ B5000 (A+B) 7 ลิตร #L511,,เวก้า เพ้นท์ แอนด์ คอนแมท จำกัด,1450.00,0,,,0,,,,,,,,,,,,,,,
DD,Painting ,DD0188,รองพื้นกันสนิม สีเทา KOBE# ขนาด 17.5 ลิตร,,เวก้า เพ้นท์ แอนด์ คอนแมท จำกัด,1060.00,,,,,,,,,,,,,,,,,,,
