CSLUG,CTITLE,SLUG,TITLE,SUBTITLE,SUPPLIER,DEFAULT_PRICE,IS_FG,MIN,MAX,STOCK,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0046,อุปกรณ์ใบเลื่อย เครื่องจิ๊กซอร์-- A-85868 - 4.0-5.2x80x100mm.,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0047,ใบเลื่อยจิ๊กซอว์ตัดไม้ Bosch#T144D,,,102.80,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0048,ดอกสว่านเจาะปูน -7mm D-00119 - 7x100x160mm.,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0049,อุปกรณ์ดอกสว่าน--เจาะไม้ 3x60mm D-07026 - -,,,35.51,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0050,อุปกรณ์ดอกสว่าน--เจาะไม้ 4x75 mm D-07032 - -,,,35.51,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0051,อุปกรณ์ดอกสว่าน--เจาะไม้ 5x85 mm. D-07048 - -,,,37.38,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0052,อุปกรณ์ดอกสว่าน--เจาะไม้ 6x95 mm D-07054 - -,,,39.25,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0053,อุปกรณ์ดอกสว่าน--เจาะไม้ 8x115 mm D-07076 - -,,,48.60,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0054,อุปกรณ์ดอกสว่าน--เจาะไม้ 10x135 mm D-07098  - -,,,56.07,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0055,อุปกรณ์ดอกสว่าน--เจาะไม้ 12x155 mm D-07107 - -,,,74.77,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0056,อุปกรณ์ดอกสว่าน--เจาะไม้ 14x170 mm D-07113 - -,,,98.13,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0057,ดอกไขควง--- - สีดำ (65mm),,,33.64,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0058,ดอกไขควง--- - สีดำ (110mm),,,63.09,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0059,ดอกไขควง--- - สีทอง (65mm),,,26.16,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0060,ดอกไขควง--- - สีทอง (110mm),,,39.72,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0061,ดอกเราท์เตอร์ 1/250x2x45 องศาx1/2x2T,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0062,อะไหล่สายพาน M30 เครื่องตัดสไลด์,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0063,ดอกสว่านปลายคาร์ไบด์ 3x70 ขวา,,,250.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0064,ดอกสว่านปลายคาร์ไบด์ 3x70 ซ้าย,,,250.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0065,ดอกสว่านปลายคาร์ไบด์ 5x70 ขวา,,,180.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0066,ดอกสว่านปลายคาร์ไบด์ 5x70 ซ้าย,,,180.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0067,ดอกสว่านปลายคาร์ไบด์ 6x70 ขวา,,,190.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0068,ดอกสว่านปลายคาร์ไบด์ 6x70 ซ้าย,,,190.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0069,ดอกสว่านปลายคาร์ไบด์ 8x70 ขวา,,,195.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0070,ดอกสว่านปลายคาร์ไบด์ 8x70 ซ้าย,,,195.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0071,ดอกสว่านปลายคาร์ไบด์ 9x70 ขวา,,,250.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0072,ดอกสว่านปลายคาร์ไบด์ 9x70 ซ้าย,,,250.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0073,ดอกสว่านปลายคาร์ไบด์ 10x70 ขวา,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0074,ดอกสว่านปลายคาร์ไบด์ 10x70 ซ้าย,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0075,ดอกสว่านปลายคาร์ไบด์ 15x70 ขวา,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0076,ดอกสว่านปลายคาร์ไบด์ 15x70 ซ้าย,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0077,ดอกสว่านปลายคาร์ไบด์ 20x70 ขวา,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0078,ดอกสว่านปลายคาร์ไบด์ 20x70 ซ้าย,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0079,ดอกสว่านปลายคาร์ไบด์ 25x70 ขวา,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0080,ดอกสว่านปลายคาร์ไบด์ 25x70 ซ้าย,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0081,ดอกสว่านปลายคาร์ไบด์ 35x70 ขวา,,,420.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0082,ดอกสว่านปลายคาร์ไบด์ 35x70 ซ้าย,,,420.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0083,ดอกสว่านปลายคาร์ไบด์ 40x70 ขวา,,,550.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0084,ดอกสว่านปลายคาร์ไบด์ 40x70 ซ้าย,,,550.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0085,ดอกสว่านเจาะทะลุปลายคาร์ไบด์ 3x70 ขาว,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0086,ดอกสว่านเจาะทะลุปลายคาร์ไบด์ 3x70 ซ้าย,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0087,ดอกสว่านเจาะทะลุปลายคาร์ไบด์ 5x70 ขาว,,,280.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0088,ดอกสว่านเจาะทะลุปลายคาร์ไบด์ 5x70 ซ้าย,,,280.00,0,,,,,,,,,,,,,,,,,,
